Command line: spell_chain.py
Total duration: 187.91s
File: G:\Autres\DofusDamageCalculator\stats.py
File duration: 56.683s (30.16%)
Line #|      Hits|         Time| Time per hit|      %|Source code
   133|     19121|    0.0797091|  4.16867e-06|  0.04%|            permutation_length = len(permutation)
   134|     19121|    0.0659459|  3.44887e-06|  0.04%|            if permutation_length == 0:
   135|         1|            0|            0|  0.00%|                continue
   136|         0|            0|            0|  0.00%|
   137|     19120|    0.0607426|  3.17692e-06|  0.03%|            previous_data = previous_computation_data[permutation_length - 1] if permutation_length > 1 else None
   138|         0|            0|            0|  0.00%|
   139|     19120|     0.284992|  1.49055e-05|  0.15%|            computation_data = self._get_detailed_damages_of_permutation(permutation, stats, parameters, previous_data=previous_data)
(call)|     19120|      175.523|   0.00918009| 93.41%|# spell_chain.py:68 _get_detailed_damages_of_permutation
   140|     19120|    0.0876663|  4.58506e-06|  0.05%|            damages[index] = (computation_data.average_damages, computation_data.damages.copy())
   141|     19120|     0.093375|  4.88363e-06|  0.05%|            previous_computation_data[len(permutation)] = computation_data
   142|         0|            0|            0|  0.00%|
   143|    306045|      1.68252|  5.49761e-06|  0.90%|        damages = {tuple(self.spells[index].short_name for index in unique_permutations[key]): value for key, value in sorted(damages.items(), key=lambda key_value: key_value[1][0], reverse=True)}
(call)|     19120|    0.0907431|  4.74598e-06|  0.05%|# spell_chain.py:143 <lambda>
(call)|    124341|     0.664211|  5.34185e-06|  0.35%|# spell_chain.py:143 <genexpr>
(call)|         1|      1.45712|      1.45712|  0.78%|# spell_chain.py:143 <dictcomp>
   144|         0|            0|            0|  0.00%|
   145|         1|            0|            0|  0.00%|        return damages
   146|         0|            0|            0|  0.00%|
   147|         0|            0|            0|  0.00%|
   148|         1|            0|            0|  0.00%|if __name__ == '__main__':
   149|         1|            0|            0|  0.00%|    filenames = ['spells\\1pa.json', 'spells\\1pa_.json', 'spells\\2pa.json', 'spells\\2pa__.json', 'spells\\2pa_.json', 'spells\\2pa___.json', 'spells\\3pa.json']
   150|        10|            0|            0|  0.00%|    spells = [Spell.from_file(filename) for filename in filenames]
(call)|         7|   0.00997424|   0.00142489|  0.01%|# G:\Autres\DofusDamageCalculator\spell.py:481 from_file
(call)|         1|   0.00997424|   0.00997424|  0.01%|# spell_chain.py:150 <listcomp>
   151|         0|            0|            0|  0.00%|
   152|         1|            0|            0|  0.00%|    spell_set = SpellSet()
(call)|         1|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell_set.py:11 __init__
   153|         8|            0|            0|  0.00%|    for spell in spells:
   154|         7|            0|            0|  0.00%|        spell_set.add_spell(spell)
(call)|         7|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\spell_set.py:16 add_spell
   155|         0|            0|            0|  0.00%|
   156|         1|            0|            0|  0.00%|    stats = Stats()
(call)|         1|            0|            0|  0.00%|# G:\Autres\DofusDamageCalculator\stats.py:34 __init__
   157|         1|            0|            0|  0.00%|    parameters = DamageParameters.from_string('-pa 9')
(call)|         1|   0.00698066|   0.00698066|  0.00%|# G:\Autres\DofusDamageCalculator\damage_parameters.py:111 from_string
   158|         1|            0|            0|  0.00%|    spell_list = spell_set.get_spell_list_single_target(parameters)
(call)|         1|  0.000995636|  0.000995636|  0.00%|# G:\Autres\DofusDamageCalculator\spell_set.py:28 get_spell_list_single_target
   159|         0|            0|            0|  0.00%|
   160|         1|            0|            0|  0.00%|    spell_chain = SpellChains()
(call)|         1|            0|            0|  0.00%|# spell_chain.py:23 __init__
   161|        30|            0|            0|  0.00%|    for spell in spell_list:
   162|        29|            0|            0|  0.00%|        spell_chain.add_spell(spell)
(call)|        29|  0.000998735|  3.44392e-05|  0.00%|# spell_chain.py:28 add_spell
   163|         0|            0|            0|  0.00%|
   164|         1|  0.000988722|  0.000988722|  0.00%|    dmg = spell_chain.get_detailed_damages(stats, parameters)
(call)|         1|      187.792|      187.792| 99.94%|# spell_chain.py:115 get_detailed_damages
   165|         0|            0|            0|  0.00%|
   166|         0|            0|            0|  0.00%|    # for k, c in enumerate(dmg):
   167|         0|            0|            0|  0.00%|    #     print(c, dmg[c])
   168|         0|            0|            0|  0.00%|    #     if k > 5:
   169|         0|            0|            0|  0.00%|    #         break
File: G:\Autres\DofusDamageCalculator\damages.py
File duration: 12.8911s (6.86%)
Line #|      Hits|         Time| Time per hit|      %|Source code
------+----------+-------------+-------------+-------+-----------
     1|         2|            0|            0|  0.00%|from damage_parameters import DamageParameters
     2|         1|            0|            0|  0.00%|from stats import Characteristics, Damages, Stats
     3|         0|            0|            0|  0.00%|
     4|         0|            0|            0|  0.00%|
     5|    382401|     0.942513|  2.46473e-06|  0.50%|def compute_damage(base_damages, stats: Stats, characteristic: Characteristics, parameters: DamageParameters, is_weapon, is_crit=False):
     6|    382400|      2.89782|  7.57799e-06|  1.54%|    base_damages = base_damages + parameters.get_base_damage(characteristic)
(call)|    382400|      15.6134|  4.08299e-05|  8.31%|# G:\Autres\DofusDamageCalculator\damage_parameters.py:36 get_base_damage
     7|         0|            0|            0|  0.00%|
     8|    382400|      1.11885|  2.92585e-06|  0.60%|    if base_damages <= 0:
     9|    305920|     0.896231|  2.92962e-06|  0.48%|        return 0
    10|         0|            0|            0|  0.00%|
    11|     76480|     0.618312|  8.08462e-06|  0.33%|    power = stats.get_damage(Damages.POWER)
(call)|     76480|     0.527091|  6.89188e-06|  0.28%|# G:\Autres\DofusDamageCalculator\stats.py:140 get_damage
    12|     76480|      0.23657|  3.09323e-06|  0.13%|    if is_weapon:
    13|         0|            0|            0|  0.00%|        power += stats.get_damage(Damages.WEAPON_POWER)
    14|         0|            0|            0|  0.00%|
    15|     76480|     0.593558|  7.76096e-06|  0.32%|    characteristic_multiplier = 1 + (stats.get_characteristic(characteristic) + power) / 100
(call)|     76480|       0.4694|  6.13756e-06|  0.25%|# G:\Autres\DofusDamageCalculator\stats.py:118 get_characteristic
    16|         0|            0|            0|  0.00%|
    17|     76480|      1.61098|  2.10641e-05|  0.86%|    flat_damages = stats.get_damage(Damages.BASIC) + stats.get_damage(Damages(characteristic.value))
(call)|    152960|     0.960463|  6.27918e-06|  0.51%|# G:\Autres\DofusDamageCalculator\stats.py:140 get_damage
(call)|     76480|        1.263|  1.65142e-05|  0.67%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\types.py:171 __get__
(call)|     76480|      1.77196|   2.3169e-05|  0.94%|# C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\enum.py:358 __call__
    18|     76480|     0.241414|  3.15656e-06|  0.13%|    if is_crit:
    19|     38240|     0.270509|  7.07397e-06|  0.14%|        flat_damages += stats.get_damage(Damages.CRIT)
(call)|     38240|     0.246964|  6.45825e-06|  0.13%|# G:\Autres\DofusDamageCalculator\stats.py:140 get_damage
    20|         0|            0|            0|  0.00%|
    21|     76480|     0.559135|  7.31087e-06|  0.30%|    final_multiplier = 1.0 + stats.get_damage(Damages.FINAL) / 100
(call)|     76480|     0.491405|  6.42527e-06|  0.26%|# G:\Autres\DofusDamageCalculator\stats.py:140 get_damage
    22|     76480|     0.243735|  3.18691e-06|  0.13%|    if is_weapon:
    23|         0|            0|            0|  0.00%|        final_multiplier += stats.get_damage(Damages.WEAPON) / 100
    24|         0|            0|            0|  0.00%|    else:
    25|     76480|     0.613508|  8.02181e-06|  0.33%|        final_multiplier += stats.get_damage(Damages.SPELL) / 100
(call)|     76480|     0.497333|  6.50278e-06|  0.26%|# G:\Autres\DofusDamageCalculator\stats.py:140 get_damage
    26|         0|            0|            0|  0.00%|
    27|     76480|      0.22363|  2.92403e-06|  0.12%|    if parameters.distance == 'range':
    28|     76480|     0.594167|  7.76893e-06|  0.32%|        final_multiplier += stats.get_damage(Damages.RANGE) / 100
(call)|     76480|     0.493947|  6.45851e-06|  0.26%|# G:\Autres\DofusDamageCalculator\stats.py:140 get_damage
    29|         0|            0|            0|  0.00%|    elif parameters.distance == 'melee':
    30|         0|            0|            0|  0.00%|        final_multiplier += stats.get_damage(Damages.MELEE) / 100
    31|         0|            0|            0|  0.00%|
    32|     76480|     0.687694|  8.99181e-06|  0.37%|    resistance_multiplier = max(0, 1.0 - parameters.get_resistances_dict()[characteristic] / 100) # Can't be negative damages
(call)|     76480|      12.2382|  0.000160019|  6.51%|# G:\Autres\DofusDamageCalculator\damage_parameters.py:28 get_resistances_dict
    33|         0|            0|            0|  0.00%|
    34|     76480|      0.26798|  3.50392e-06|  0.14%|    vulnerability_multiplier = max(0, 1.0 + parameters.vulnerability / 100) # Can't be negative damages
    35|         0|            0|            0|  0.00%|
    36|         0|            0|            0|  0.00%|    # Game rounds down the damage between each steps
    37|     76480|     0.274455|  3.58858e-06|  0.15%|    return int(int(int(int(base_damages * characteristic_multiplier + flat_damages) * final_multiplier) * vulnerability_multiplier) * resistance_multiplier)
File: C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.3312.0_x64__qbz5n2kfra8p0\lib\types.py
File duration: 9.41256s (5.01%)
Line #|      Hits|         Time| Time per hit|      %|Source code
------+----------+-------------+-------------+-------+-----------
     1|         0|            0|            0|  0.00%|"""
     2|         0|            0|            0|  0.00%|Define names for built-in types that aren't directly accessible as a builtin.
     3|         0|            0|            0|  0.00%|"""
     4|         0|            0|            0|  0.00%|import sys
     5|         0|            0|            0|  0.00%|
     6|         0|            0|            0|  0.00%|# Iterators in Python aren't a matter of type but of protocol.  A large
     7|         0|            0|            0|  0.00%|# and changing number of builtin types implement *some* flavor of
     8|         0|            0|            0|  0.00%|# iterator.  Don't check the type!  Use hasattr to check for both
     9|         0|            0|            0|  0.00%|# "__iter__" and "__next__" attributes instead.
    10|         0|            0|            0|  0.00%|
    11|         0|            0|            0|  0.00%|def _f(): pass
    12|         0|            0|            0|  0.00%|FunctionType = type(_f)
    13|         0|            0|            0|  0.00%|LambdaType = type(lambda: None)         # Same as FunctionType
    14|         0|            0|            0|  0.00%|CodeType = type(_f.__code__)
    15|         0|            0|            0|  0.00%|MappingProxyType = type(type.__dict__)
